ckey,machine_id,date,hour,connect_avg,connect_max,in_handover_rate,out_handover_rate,inter_handover_rate,lower_prb,upper_prb,reconfig_rate,Y
MA1074_4-20210908-23,MA1074_4,20210908,23,24.63777778,42.0,99.73009447,100.0,100.0,40.72930299,20.82772404,101.8090896,0.0
MA1074_4-20210909-0,MA1074_4,20210909,0,16.99944444,38.0,99.31271478,99.79338843,100.0,31.59345661,10.93428165,103.6324272,0.0
MA1074_4-20210909-1,MA1074_4,20210909,1,12.50222222,27.0,99.74358974,100.0,100.0,17.56390625,7.459389205,103.8961039,0.0
MA1074_4-20210909-2,MA1074_4,20210909,2,10.28222222,22.0,100.0,100.0,99.00990099,17.29938834,4.842176387,100.2972399,0.0
MA1074_4-20210909-3,MA1074_4,20210909,3,8.166666667,17.0,99.35483871,98.93617021,100.0,9.417496444,3.485433855,103.0550775,0.0
MA1074_4-20210909-4,MA1074_4,20210909,4,7.518333333,17.0,98.57142857,100.0,100.0,7.3385633,2.566315789,106.2043796,0.0
MA1074_4-20210909-5,MA1074_4,20210909,5,8.877777778,23.0,100.0,100.0,100.0,9.393613087,2.715590327,114.1296157,0.0
MA1074_4-20210909-6,MA1074_4,20210909,6,14.87611111,37.0,100.0,100.0,100.0,11.10547653,5.461721195,117.9284617,0.0
MA1074_4-20210909-7,MA1074_4,20210909,7,20.36055556,57.0,99.87080103,100.0,100.0,21.05337127,10.41190612,110.8746048,0.0
MA1074_4-20210909-8,MA1074_4,20210909,8,25.27166667,52.0,99.61389961,99.76958525,100.0,28.78233286,14.58227596,108.0208916,0.0
MA1074_4-20210909-9,MA1074_4,20210909,9,16.955,34.0,99.50819672,100.0,100.0,17.70134943,11.89262784,106.5492807,0.0
MA1074_4-20210909-10,MA1074_4,20210909,10,15.16111111,27.0,99.36305732,99.75903614,100.0,16.22722617,12.43263158,106.1689106,0.0
MA1074_4-20210909-11,MA1074_4,20210909,11,16.33055556,28.0,99.63369963,100.0,100.0,17.44055477,14.4314367,102.8861789,0.0
MA1074_4-20210909-12,MA1074_4,20210909,12,15.43166667,40.0,99.42857143,100.0,100.0,17.42170697,15.08294452,101.6800921,0.0
MA1074_4-20210909-13,MA1074_4,20210909,13,15.44166667,31.0,99.22720247,100.0,100.0,19.35598862,13.98620199,104.5002369,0.0
MA1074_4-20210909-14,MA1074_4,20210909,14,15.85,27.0,99.45355191,99.79591837,100.0,21.83520626,15.44209104,100.6956522,0.0
MA1074_4-20210909-15,MA1074_4,20210909,15,20.26944444,31.0,99.33110368,100.0,100.0,36.20257468,43.56487909,100.3329172,0.0
MA1074_4-20210909-16,MA1074_4,20210909,16,17.00277778,33.0,98.72286079,99.86595174,99.66777409,22.85078236,25.17751067,101.6391258,1.0
MA1074_4-20210909-17,MA1074_4,20210909,17,16.41944444,33.0,100.0,100.0,100.0,20.69815341,21.65590909,100.7498171,0.0
MA1074_4-20210909-18,MA1074_4,20210909,18,19.66722222,40.0,100.0,100.0,100.0,34.60273115,30.46788051,99.61866308,1.0
MA1074_4-20210909-19,MA1074_4,20210909,19,18.31833333,36.0,99.50331126,99.87029831,100.0,28.72221906,16.14398293,96.2189413,0.0
MA1074_4-20210909-20,MA1074_4,20210909,20,18.23444444,33.0,98.71794872,100.0,100.0,26.17911807,16.71634424,96.38419879,0.0
MA1074_4-20210909-21,MA1074_4,20210909,21,20.28166667,34.0,99.08675799,99.86449864,99.61832061,31.79590327,18.61648649,98.23356232,1.0
MA1074_4-20210909-22,MA1074_4,20210909,22,23.35222222,39.0,98.73188406,100.0,100.0,43.908734,25.26261735,97.81931464,0.0
MA1074_4-20210909-23,MA1074_4,20210909,23,26.61555556,47.0,99.17127072,100.0,99.75186104,41.09678521,23.78118065,103.2631751,0.0
MA1074_4-20210910-0,MA1074_4,20210910,0,17.91277778,32.0,99.42418426,100.0,100.0,26.42842105,16.1254623,102.5687702,0.0
MA1074_4-20210910-1,MA1074_4,20210910,1,12.575,29.0,99.72299169,100.0,99.46524064,19.61085227,9.39359375,103.2407407,0.0
MA1074_4-20210910-2,MA1074_4,20210910,2,9.414444444,21.0,99.4011976,99.13793103,100.0,9.998975818,3.686045519,102.3015873,0.0
MA1074_4-20210910-3,MA1074_4,20210910,3,7.083888889,15.0,100.0,100.0,100.0,9.213541963,3.860142248,102.6999491,0.0
MA1074_4-20210910-4,MA1074_4,20210910,4,7.472222222,19.0,100.0,100.0,100.0,9.962219061,5.068449502,107.8231293,0.0
MA1074_4-20210910-5,MA1074_4,20210910,5,9.941111111,25.0,99.58932238,100.0,100.0,19.16526316,7.751422475,114.0527412,0.0
MA1074_4-20210910-6,MA1074_4,20210910,6,14.515,36.0,100.0,100.0,99.78540773,18.92600284,7.830753912,117.9849556,0.0
MA1074_4-20210910-7,MA1074_4,20210910,7,15.36,38.0,99.68992248,100.0,99.65517241,19.48789474,9.536699858,110.4793233,0.0
MA1074_4-20210910-8,MA1074_4,20210910,8,16.64722222,35.0,99.68152866,100.0,100.0,21.50725462,12.90029872,106.8270481,0.0
MA1074_4-20210910-9,MA1074_4,20210910,9,16.29222222,35.0,99.69879518,99.7706422,99.7005988,18.27860795,14.17363636,106.1807709,0.0
MA1074_4-20210910-10,MA1074_4,20210910,10,16.15444444,28.0,99.57142857,100.0,100.0,15.41105263,14.02739687,106.1088977,0.0
MA1074_4-20210910-11,MA1074_4,20210910,11,18.13833333,37.0,99.57627119,100.0,100.0,18.69288762,18.8998862,103.7486218,0.0
MA1074_4-20210910-12,MA1074_4,20210910,12,15.51277778,29.0,99.45454545,99.76580796,100.0,16.88650071,17.70524893,102.0084567,0.0
MA1074_4-20210910-13,MA1074_4,20210910,13,19.65,36.0,99.57020057,100.0,100.0,21.9943101,24.47312945,101.2581115,1.0
MA1074_4-20210910-14,MA1074_4,20210910,14,18.36444444,35.0,98.791019,100.0,99.66101695,19.48584637,29.9201707,101.2318522,0.0
MA1074_4-20210910-15,MA1074_4,20210910,15,17.86888889,32.0,99.54198473,100.0,100.0,17.87863442,26.80978663,101.5810277,1.0
MA1074_4-20210910-16,MA1074_4,20210910,16,19.82777778,35.0,99.38931298,100.0,100.0,20.94782361,35.59372688,100.1627907,1.0
MA1074_4-20210910-17,MA1074_4,20210910,17,19.56222222,37.0,99.40652819,99.8552822,100.0,26.57492898,38.90369318,99.13585209,1.0
MA1074_4-20210910-18,MA1074_4,20210910,18,22.04,44.0,99.41520468,100.0,100.0,29.45211949,23.21704125,97.78204939,0.0
MA1074_4-20210910-19,MA1074_4,20210910,19,22.50888889,40.0,99.14772727,99.87951807,99.70414201,30.24004267,19.53513514,96.64948454,0.0
MA1074_4-20210910-20,MA1074_4,20210910,20,19.76222222,35.0,99.46921444,99.81096408,100.0,25.53180654,16.981266,103.2276768,0.0
MA1074_4-20210910-21,MA1074_4,20210910,21,18.69777778,35.0,99.3902439,100.0,100.0,23.29934566,16.96308677,98.75732292,0.0
MA1074_4-20210910-22,MA1074_4,20210910,22,16.36611111,28.0,99.38650307,100.0,100.0,21.08904694,12.15247511,96.99437658,0.0
MA1074_4-20210910-23,MA1074_4,20210910,23,25.14222222,44.0,99.50062422,100.0,100.0,27.42705548,19.86382646,102.6915888,0.0
MA1074_4-20210911-0,MA1074_4,20210911,0,17.31,32.0,99.41434846,99.8185118,100.0,33.20644381,17.99871977,103.2492852,0.0
MA1074_4-20210911-1,MA1074_4,20210911,1,13.04888889,27.0,99.59266802,100.0,99.59016393,38.09440341,13.45234375,102.653548,0.0
MA1074_4-20210911-2,MA1074_4,20210911,2,12.34,24.0,100.0,100.0,100.0,23.99233286,10.47038407,104.3418332,0.0
MA1074_4-20210911-3,MA1074_4,20210911,3,11.37444444,23.0,100.0,100.0,100.0,19.95662873,6.677510669,103.2421875,0.0
MA1074_4-20210911-4,MA1074_4,20210911,4,14.32833333,30.0,98.6970684,100.0,99.33333333,29.27823613,8.656500711,106.3122924,0.0
MA1074_4-20210911-5,MA1074_4,20210911,5,13.20333333,28.0,99.12087912,100.0,99.56331878,10.22065434,5.017638691,113.3378242,0.0
MA1074_4-20210911-6,MA1074_4,20210911,6,15.30277778,31.0,100.0,99.47916667,100.0,13.94486486,5.224608819,115.4212638,0.0
MA1074_4-20210911-7,MA1074_4,20210911,7,9.876111111,24.0,99.50980392,100.0,100.0,9.217268848,3.840981508,107.9459674,0.0
MA1074_4-20210911-8,MA1074_4,20210911,8,11.3,24.0,100.0,100.0,100.0,9.851763869,4.836031294,104.8155097,0.0
MA1074_4-20210911-9,MA1074_4,20210911,9,11.71722222,23.0,99.22239502,100.0,100.0,14.63448864,7.050710227,107.5034868,0.0
MA1074_4-20210911-10,MA1074_4,20210911,10,17.76833333,32.0,99.13916786,100.0,100.0,25.00776671,22.93697013,105.6561508,0.0
MA1074_4-20210911-11,MA1074_4,20210911,11,17.66888889,32.0,99.33862434,100.0,100.0,23.26462304,30.71564723,104.6191097,0.0
MA1074_4-20210911-12,MA1074_4,20210911,12,16.24833333,32.0,99.8381877,100.0,100.0,18.2359744,20.20399716,104.2424242,0.0
MA1074_4-20210911-13,MA1074_4,20210911,13,14.81055556,27.0,99.51612903,100.0,100.0,16.86941679,10.72819346,103.7529691,0.0
MA1074_4-20210911-14,MA1074_4,20210911,14,13.71888889,31.0,99.20318725,99.7716895,99.6124031,17.74834993,11.39660028,100.4787384,0.0
MA1074_4-20210911-15,MA1074_4,20210911,15,16.06388889,29.0,99.26793558,100.0,100.0,20.10113798,10.96230441,103.0019212,0.0
MA1074_4-20210911-16,MA1074_4,20210911,16,19.53,33.0,99.43019943,100.0,100.0,24.40290185,17.96877667,100.5395349,0.0
MA1074_4-20210911-17,MA1074_4,20210911,17,16.61166667,31.0,99.83305509,99.81481481,100.0,23.18852273,14.9897017,100.0913659,0.0
MA1074_4-20210911-18,MA1074_4,20210911,18,16.71222222,31.0,99.37791602,99.8447205,100.0,25.03507824,15.58513514,97.822524,0.0
MA1074_4-20210911-19,MA1074_4,20210911,19,17.92777778,33.0,99.68253968,100.0,99.60629921,26.87152205,22.56893314,,0.0
MA1074_4-20210911-20,MA1074_4,20210911,20,19.45166667,37.0,99.17695473,100.0,99.65986395,28.89409673,15.23422475,97.85056295,0.0
MA1074_4-20210911-21,MA1074_4,20210911,21,16.97111111,35.0,99.61538462,100.0,100.0,27.37216216,11.36749644,96.68329177,0.0
MA1074_4-20210911-22,MA1074_4,20210911,22,18.08222222,34.0,99.77011494,99.81412639,100.0,32.96598862,15.41634424,95.77137546,0.0
MA1074_4-20210911-23,MA1074_4,20210911,23,20.51388889,38.0,100.0,99.65517241,100.0,34.18403983,14.5314936,101.5972372,0.0
MA1074_4-20210912-0,MA1074_4,20210912,0,18.41166667,36.0,99.30915371,100.0,100.0,30.54731152,12.26099573,105.6599229,0.0
MA1074_4-20210912-1,MA1074_4,20210912,1,16.94388889,32.0,99.48717949,100.0,100.0,20.29684659,12.13384943,104.0071924,0.0
MA1074_4-20210912-2,MA1074_4,20210912,2,14.48555556,25.0,99.61538462,99.40828402,100.0,15.13614509,11.05066856,103.4401349,0.0
MA1074_4-20210912-3,MA1074_4,20210912,3,14.00666667,26.0,100.0,98.88888889,100.0,10.5285633,10.33665718,103.2696547,0.0
MA1074_4-20210912-4,MA1074_4,20210912,4,11.23555556,23.0,99.50980392,100.0,100.0,11.03079659,6.712162162,105.8618012,0.0
MA1074_4-20210912-5,MA1074_4,20210912,5,11.63111111,25.0,99.64912281,100.0,100.0,8.658036984,6.590384068,109.4013814,0.0
MA1074_4-20210912-6,MA1074_4,20210912,6,11.45222222,26.0,99.26470588,100.0,100.0,10.06056899,5.203470839,113.3895447,0.0
MA1074_4-20210912-7,MA1074_4,20210912,7,10.86166667,24.0,99.5951417,100.0,99.13043478,9.518933144,6.289800853,105.6162246,0.0
MA1074_4-20210912-8,MA1074_4,20210912,8,11.68111111,20.0,100.0,100.0,100.0,13.01499289,6.148236131,103.9130435,0.0
MA1074_4-20210912-9,MA1074_4,20210912,9,14.17055556,28.0,99.75903614,100.0,100.0,17.26571023,8.2646875,105.0149092,0.0
MA1074_4-20210912-10,MA1074_4,20210912,10,15.13055556,25.0,99.80988593,100.0,100.0,21.56197724,13.13815078,106.0111949,0.0
MA1074_4-20210912-11,MA1074_4,20210912,11,12.14555556,27.0,100.0,100.0,100.0,16.50018492,7.535704125,105.9655597,0.0
MA1074_4-20210912-12,MA1074_4,20210912,12,14.60666667,33.0,99.82905983,100.0,100.0,13.98075391,8.476799431,104.4018901,0.0
MA1074_4-20210912-13,MA1074_4,20210912,13,14.69388889,30.0,99.63031423,100.0,100.0,17.36452347,10.87516358,105.0982801,1.0
MA1074_4-20210912-14,MA1074_4,20210912,14,15.39777778,30.0,99.64664311,100.0,100.0,18.34308677,9.159018492,102.4635762,0.0
MA1074_4-20210912-15,MA1074_4,20210912,15,16.37055556,29.0,99.23518164,100.0,99.6941896,25.00330014,14.07330014,101.4524865,0.0
MA1074_4-20210912-16,MA1074_4,20210912,16,19.49611111,33.0,99.20886076,100.0,100.0,23.97048364,19.84991465,100.6296734,0.0
MA1074_4-20210912-17,MA1074_4,20210912,17,18.50888889,36.0,98.83495146,100.0,100.0,25.20392045,16.86102273,99.14801203,0.0
MA1074_4-20210912-18,MA1074_4,20210912,18,16.97611111,37.0,99.50900164,100.0,100.0,25.15648649,15.58422475,99.58923804,0.0
MA1074_4-20210912-19,MA1074_4,20210912,19,18.88777778,31.0,98.71794872,100.0,100.0,28.82395448,19.51605974,98.78896614,0.0
MA1074_4-20210912-20,MA1074_4,20210912,20,16.24888889,32.0,99.609375,100.0,99.56521739,23.45046942,14.72125178,96.89239332,0.0
MA1074_4-20210912-21,MA1074_4,20210912,21,17.75166667,34.0,99.21104536,100.0,100.0,25.25980085,14.80783784,97.74943736,0.0
MA1074_4-20210912-22,MA1074_4,20210912,22,18.11277778,31.0,99.35622318,100.0,100.0,36.27426743,21.04150782,97.93224813,0.0
MA1074_4-20210912-23,MA1074_4,20210912,23,19.55944444,35.0,99.19093851,100.0,100.0,35.3970697,18.56916074,103.0213579,0.0
MA1074_4-20210913-0,MA1074_4,20210913,0,16.51277778,33.0,99.7382199,100.0,100.0,40.6116643,16.00940256,102.2101842,0.0
MA1074_4-20210913-1,MA1074_4,20210913,1,12.08611111,33.0,99.64285714,100.0,100.0,26.804375,9.507997159,101.7089148,0.0
MA1074_4-20210913-2,MA1074_4,20210913,2,8.996666667,19.0,100.0,100.0,100.0,16.10769559,5.166529161,102.6067665,0.0
MA1074_4-20210913-3,MA1074_4,20210913,3,8.245,18.0,100.0,100.0,100.0,14.43854908,11.33762447,105.3044002,0.0
MA1074_4-20210913-4,MA1074_4,20210913,4,7.61,22.0,100.0,100.0,100.0,7.764438122,5.375860597,108.7162482,0.0
MA1074_4-20210913-5,MA1074_4,20210913,5,10.18111111,26.0,99.79209979,99.33333333,99.6,9.726728307,4.482219061,112.9137988,0.0
MA1074_4-20210913-6,MA1074_4,20210913,6,16.18444444,41.0,99.70326409,100.0,100.0,13.77714083,9.300170697,118.3702499,0.0
MA1074_4-20210913-7,MA1074_4,20210913,7,19.26944444,41.0,99.86052999,100.0,99.6763754,21.29658606,15.46193457,108.2613815,0.0
MA1074_4-20210913-8,MA1074_4,20210913,8,28.79111111,53.0,98.6409966,100.0,100.0,34.72739687,27.0325889,107.9792113,0.0
MA1074_4-20210913-9,MA1074_4,20210913,9,17.06111111,32.0,99.67585089,100.0,100.0,20.3881108,22.84463068,103.8965836,0.0
MA1074_4-20210913-10,MA1074_4,20210913,10,16.95555556,37.0,99.65337955,100.0,99.70501475,19.83100996,20.62596017,104.0046656,0.0
MA1074_4-20210913-11,MA1074_4,20210913,11,15.40944444,29.0,99.79591837,100.0,100.0,15.05102418,16.33667141,101.599838,0.0
MA1074_4-20210913-12,MA1074_4,20210913,12,16.42111111,30.0,99.6124031,100.0,100.0,12.95733997,15.61554765,101.4399646,0.0
MA1074_4-20210913-13,MA1074_4,20210913,13,12.61055556,25.0,99.13419913,100.0,100.0,13.86782361,10.82709815,99.442431,0.0
MA1074_4-20210913-14,MA1074_4,20210913,14,17.64666667,32.0,99.67051071,99.81981982,100.0,15.26728307,20.1012091,100.4139834,0.0
MA1074_4-20210913-15,MA1074_4,20210913,15,18.16277778,34.0,99.63833635,99.80620155,99.5951417,19.61736842,25.96165007,100.0,0.0
MA1074_4-20210913-16,MA1074_4,20210913,16,17.66333333,33.0,99.48630137,100.0,100.0,21.26085349,33.62517781,99.2550983,0.0
MA1074_4-20210913-17,MA1074_4,20210913,17,17.06666667,36.0,99.2248062,100.0,100.0,19.62144886,20.43080966,98.17300522,0.0
MA1074_4-20210913-18,MA1074_4,20210913,18,21.21055556,36.0,98.52941176,99.2743106,100.0,28.18469417,24.41951636,96.44023006,0.0
MA1074_4-20210913-19,MA1074_4,20210913,19,22.19333333,38.0,99.34533552,100.0,100.0,32.07035562,20.91027027,96.6877193,0.0
MA1074_4-20210913-20,MA1074_4,20210913,20,19.15611111,36.0,99.06367041,99.85207101,100.0,25.13843528,19.67078236,97.02744816,0.0
MA1074_4-20210913-21,MA1074_4,20210913,21,16.96888889,28.0,99.08466819,99.79423868,100.0,26.71066856,19.44092461,98.03564933,0.0
MA1074_4-20210913-22,MA1074_4,20210913,22,18.26,29.0,99.23224568,100.0,100.0,31.4041963,19.21953058,97.53721998,0.0
MA1074_4-20210913-23,MA1074_4,20210913,23,27.35833333,51.0,99.71830986,100.0,100.0,35.04908962,38.73985775,101.5749008,0.0
MA1074_4-20210914-0,MA1074_4,20210914,0,16.835,30.0,99.78902954,100.0,100.0,23.95078236,23.16968706,102.0024125,0.0
MA1074_4-20210914-1,MA1074_4,20210914,1,10.65722222,21.0,99.70760234,100.0,100.0,14.32450284,14.4449858,101.0727056,0.0
MA1074_4-20210914-2,MA1074_4,20210914,2,8.261111111,24.0,100.0,99.16666667,100.0,10.24359886,3.640227596,102.5179856,0.0
MA1074_4-20210914-3,MA1074_4,20210914,3,6.671111111,16.0,100.0,100.0,100.0,6.503399716,2.177852063,101.6814573,0.0
MA1074_4-20210914-4,MA1074_4,20210914,4,6.296666667,18.0,100.0,98.66666667,99.06542056,5.242318634,1.658705548,107.1653898,0.0
MA1074_4-20210914-5,MA1074_4,20210914,5,8.443333333,22.0,99.76851852,100.0,100.0,6.179957326,3.018307255,112.3076923,0.0
MA1074_4-20210914-6,MA1074_4,20210914,6,14.18833333,35.0,100.0,100.0,99.36170213,12.57349929,4.890810811,118.6660797,0.0
MA1074_4-20210914-7,MA1074_4,20210914,7,18.165,37.0,100.0,99.61089494,100.0,18.96832148,7.934964438,109.4473008,0.0
MA1074_4-20210914-8,MA1074_4,20210914,8,28.70833333,66.0,99.7752809,99.79508197,100.0,33.18560455,19.02810811,108.4056037,0.0
MA1074_4-20210914-9,MA1074_4,20210914,9,21.76944444,47.0,100.0,100.0,99.72375691,21.2962642,14.13735795,106.2126866,0.0
MA1074_4-20210914-10,MA1074_4,20210914,10,18.26777778,30.0,99.63963964,99.72677596,100.0,18.73203414,15.48642959,103.4897025,0.0
MA1074_4-20210914-11,MA1074_4,20210914,11,15.43111111,31.0,99.63768116,99.52494062,100.0,15.37751067,12.03933144,103.2398453,0.0
MA1074_4-20210914-12,MA1074_4,20210914,12,14.40222222,26.0,99.6031746,100.0,99.60629921,14.29842105,12.68675676,101.5873016,0.0
MA1074_4-20210914-13,MA1074_4,20210914,13,17.06222222,33.0,99.50248756,99.8,100.0,19.81089616,35.70035562,101.2934393,0.0
MA1074_4-20210914-14,MA1074_4,20210914,14,17.705,32.0,99.64285714,100.0,100.0,22.12041252,18.96524893,100.5438365,0.0
MA1074_4-20210914-15,MA1074_4,20210914,15,18.02222222,31.0,99.49066214,99.81949458,100.0,24.93351351,26.60130868,99.68823071,0.0
MA1074_4-20210914-16,MA1074_4,20210914,16,17.35444444,29.0,99.5412844,100.0,100.0,23.01799431,20.81731152,100.4208754,0.0
MA1074_4-20210914-17,MA1074_4,20210914,17,19.51722222,36.0,98.54545455,100.0,99.64157706,21.52742898,35.94112216,99.39162881,0.0
MA1074_4-20210914-18,MA1074_4,20210914,18,20.94555556,34.0,99.47643979,100.0,100.0,29.9414936,21.99247511,98.38445585,0.0
MA1074_4-20210914-19,MA1074_4,20210914,19,20.35166667,44.0,99.35483871,100.0,100.0,29.88389758,19.94399716,98.07133421,0.0
MA1074_4-20210914-20,MA1074_4,20210914,20,19.62,32.0,99.47275923,99.85358712,99.58847737,30.66881935,27.87846373,96.7110415,0.0
MA1074_4-20210914-21,MA1074_4,20210914,21,18.345,39.0,99.59839357,100.0,100.0,28.04055477,23.65167852,98.25715225,1.0
MA1074_4-20210914-22,MA1074_4,20210914,22,19.14666667,32.0,98.24945295,100.0,100.0,43.9440825,20.14637269,96.71425777,0.0
MA1074_4-20210914-23,MA1074_4,20210914,23,21.15833333,38.0,99.51140065,100.0,100.0,31.23439545,16.30322902,101.3701166,0.0
MA1074_4-20210915-0,MA1074_4,20210915,0,18.06222222,36.0,97.62376238,99.71988796,99.6742671,24.14776671,21.43211949,102.3615096,0.0
MA1074_4-20210915-1,MA1074_4,20210915,1,17.06388889,30.0,100.0,100.0,100.0,22.16911932,13.33328125,102.7454027,0.0
MA1074_4-20210915-2,MA1074_4,20210915,2,13.45277778,26.0,99.00497512,100.0,100.0,21.1787909,28.50669986,101.6586248,0.0
MA1074_4-20210915-3,MA1074_4,20210915,3,11.03444444,23.0,97.63313609,98.16513761,100.0,11.63806543,14.52399716,101.8154762,0.0
MA1074_4-20210915-4,MA1074_4,20210915,4,10.39666667,20.0,99.55357143,95.23809524,100.0,16.38318634,24.11660028,103.5891089,0.0
MA1074_4-20210915-5,MA1074_4,20210915,5,11.18,27.0,100.0,100.0,100.0,9.864836415,5.787823613,110.9482997,0.0
MA1074_4-20210915-6,MA1074_4,20210915,6,15.34,34.0,99.89130435,99.59016393,100.0,12.72743954,6.541308677,116.0172313,0.0
MA1074_4-20210915-7,MA1074_4,20210915,7,18.27277778,42.0,99.73474801,99.6350365,100.0,19.07611664,8.631038407,111.5959844,0.0
MA1074_4-20210915-8,MA1074_4,20210915,8,27.1,54.0,99.33920705,99.7826087,100.0,28.76883357,16.03860597,108.39585,0.0
MA1074_4-20210915-9,MA1074_4,20210915,9,19.14166667,35.0,99.65811966,100.0,100.0,22.49441761,17.23647727,104.0,0.0
MA1074_4-20210915-10,MA1074_4,20210915,10,16.39444444,30.0,99.51534733,100.0,100.0,18.88921764,14.67008535,105.3125667,0.0
MA1074_4-20210915-11,MA1074_4,20210915,11,15.84777778,34.0,99.21875,100.0,100.0,15.48038407,12.97955903,103.786878,0.0
MA1074_4-20210915-12,MA1074_4,20210915,12,14.46444444,26.0,99.38900204,99.73474801,100.0,14.12163585,15.31799431,102.1582734,0.0
MA1074_4-20210915-13,MA1074_4,20210915,13,17.31111111,34.0,99.84101749,99.23664122,100.0,16.51268848,14.64963016,101.6577639,0.0
MA1074_4-20210915-14,MA1074_4,20210915,14,18.72055556,33.0,99.84662577,100.0,100.0,16.4097155,12.64694168,100.7436967,0.0
MA1074_4-20210915-15,MA1074_4,20210915,15,19.44444444,36.0,99.730821,99.85294118,100.0,21.17455192,18.51193457,100.3117207,0.0
MA1074_4-20210915-16,MA1074_4,20210915,16,16.13722222,30.0,99.82993197,99.81884058,100.0,22.71772404,15.09253201,100.1258653,0.0
MA1074_4-20210915-17,MA1074_4,20210915,17,21.77777778,38.0,99.55882353,99.85315712,99.66555184,28.32666193,20.26505682,99.35198186,0.0
MA1074_4-20210915-18,MA1074_4,20210915,18,19.38222222,43.0,98.32572298,100.0,100.0,32.08064011,34.92439545,96.94667431,0.0
MA1074_4-20210915-19,MA1074_4,20210915,19,21.43833333,41.0,98.86363636,100.0,100.0,36.14980085,25.83223329,96.97792032,0.0
MA1074_4-20210915-20,MA1074_4,20210915,20,20.18944444,33.0,99.44547135,99.69088099,99.61685824,28.7455761,18.69880512,96.48958138,0.0
MA1074_4-20210915-21,MA1074_4,20210915,21,21.26111111,35.0,99.28057554,100.0,100.0,34.31099573,26.57725462,97.9820968,0.0
MA1074_4-20210915-22,MA1074_4,20210915,22,20.29944444,35.0,99.44852941,99.83443709,99.23371648,31.26042674,20.60174964,97.45428469,0.0
MA1074_4-20210915-23,MA1074_4,20210915,23,22.06944444,41.0,99.57746479,99.64285714,100.0,30.66015647,21.03672831,101.6987036,0.0
MA1074_4-20210916-0,MA1074_4,20210916,0,18.83666667,31.0,99.3852459,99.70845481,100.0,35.82506401,20.51694168,102.7371101,0.0
MA1074_4-20210916-1,MA1074_4,20210916,1,13.08944444,25.0,98.64130435,99.28825623,100.0,26.32713068,10.4553125,102.593393,0.0
MA1074_4-20210916-2,MA1074_4,20210916,2,8.626111111,22.0,98.32402235,100.0,100.0,7.561024182,3.470142248,102.793995,0.0
MA1074_4-20210916-3,MA1074_4,20210916,3,7.826666667,20.0,100.0,99.09090909,99.13043478,5.221266003,2.391991465,102.630514,0.0
MA1074_4-20210916-4,MA1074_4,20210916,4,6.96,23.0,99.53917051,98.7012987,100.0,4.933001422,2.199345661,106.4456036,0.0
MA1074_4-20210916-5,MA1074_4,20210916,5,10.72722222,27.0,99.80769231,100.0,100.0,11.52809388,7.826500711,114.4469526,0.0
